"","strategy","algo","approach","n","n.cova","event.prob","ttm.prob","seed","mh_pval","clog_coef","clog_pval","clog_lower","clog_upper"
"9491","matching","A2","ps",10000,20,0.05,0.5,91,0.00219274469604691,0.67372909326647,0.00517656525587145,0.201425019548164,1.14603316698478
"9492","matching","A2","ps",10000,20,0.05,0.5,92,0.00367801532907752,0.591364486030682,0.00825103798222066,0.152598596970426,1.03013037509094
"9493","matching","A2","ps",10000,20,0.05,0.5,93,0.0147179684671912,0.459532329372911,0.0308846470412742,0.0422779658706816,0.87678669287514
"9494","matching","A2","ps",10000,20,0.05,0.5,94,0.0564618303579644,0.362905493689198,0.114905460216292,-0.0882658291024888,0.814076816480886
"9495","matching","A2","ps",10000,20,0.05,0.5,95,0.00303379248325641,0.621688216125877,0.00692543814761836,0.170465185301042,1.07291124695071
"9496","matching","A2","ps",10000,20,0.05,0.5,96,0.000289531608609672,0.834797697622972,0.000827861622589502,0.345410015071329,1.32418538017461
"9497","matching","A2","ps",10000,20,0.05,0.5,97,0.015598354866467,0.449525097898194,0.0326370374058415,0.0371475281849292,0.861902667611458
"9498","matching","A2","ps",10000,20,0.05,0.5,98,0.152529429630839,0.234839591077401,0.30616973791927,-0.21496073640763,0.684639918562432
"9499","matching","A2","ps",10000,20,0.05,0.5,99,0.00131850500866615,0.64513796060307,0.00312024535386288,0.217329214937212,1.07294670626893
"9500","matching","A2","ps",10000,20,0.05,0.5,100,0.0206134166685819,0.422856850818407,0.042753260421295,0.0138054234528314,0.831908278183982
"9501","matching","A2","ps",10000,20,0.1,0.5,1,0.035020668437308,0.416160397223627,0.072076316639273,-0.0373274117323552,0.869648206179609
"9502","matching","A2","ps",10000,20,0.1,0.5,2,0.00579186511393992,0.569094531764273,0.0127445410043669,0.12128990644546,1.01689915708309
"9503","matching","A2","ps",10000,20,0.1,0.5,3,0.366219949951936,0.0779615414393835,0.732505049962153,-0.369095146115146,0.525018228993913
"9504","matching","A2","ps",10000,20,0.1,0.5,4,0.010197420091688,0.498991166100492,0.0217263460129013,0.0728672851670979,0.925115047033886
"9505","matching","A2","ps",10000,20,0.1,0.5,5,0.323177597769745,0.105360515408545,0.646507567598545,-0.344910136509186,0.555631167326277
"9506","matching","A2","ps",10000,20,0.1,0.5,6,0.000938207277753955,0.693147178402484,0.00230564403121187,0.247393719913288,1.13890063689168
"9507","matching","A2","ps",10000,20,0.1,0.5,7,0.00402465167790333,0.577315364880044,0.00896074182271927,0.144372409588374,1.01025832017171
"9508","matching","A2","ps",10000,20,0.1,0.5,8,0.00338437057345775,0.693147178402484,0.00794138942448491,0.181368274307025,1.20492608249794
"9509","matching","A2","ps",10000,20,0.1,0.5,9,5.03521029268095e-05,0.924948794617267,0.00017428224718349,0.441987101148221,1.40791048808631
"9510","matching","A2","ps",10000,20,0.1,0.5,10,0.202124247369736,0.174353387144778,0.404843516563162,-0.235881279440708,0.584588053730264
"9511","matching","A2","ps",10000,20,0.1,0.5,11,0.0275044168146329,0.414943852061476,0.0567658316151267,-0.0119476112086822,0.841835315331635
"9512","matching","A2","ps",10000,20,0.1,0.5,12,0.000993787239460753,0.711496319228142,0.00246330984462807,0.250930408147976,1.17206223030831
"9513","matching","A2","ps",10000,20,0.1,0.5,13,0.0263525208951133,0.448950220043977,0.0547121822124885,-0.00906920503975972,0.906969645127713
"9514","matching","A2","ps",10000,20,0.1,0.5,14,0.142736915349293,0.254892249628789,0.286777509622334,-0.214100817474933,0.723885316732512
"9515","matching","A2","ps",10000,20,0.1,0.5,15,0.00210492254928918,0.626455805556693,0.00486672639700811,0.190393797262512,1.06251781385087
"9516","matching","A2","ps",10000,20,0.1,0.5,16,0.00087255934976449,0.730887508542792,0.00219946772753716,0.263034387905883,1.1987406291797
"9517","matching","A2","ps",10000,20,0.1,0.5,17,0.176190432554542,0.217064505237828,0.353325685066542,-0.241304298924544,0.675433309400199
"9518","matching","A2","ps",10000,20,0.1,0.5,18,0.00087255934976449,0.730887508542793,0.00219946772753714,0.263034387905884,1.1987406291797
"9519","matching","A2","ps",10000,20,0.1,0.5,19,0.0288897855617987,0.405465108107289,0.0595066278208913,-0.0162519958532274,0.827182212067805
"9520","matching","A2","ps",10000,20,0.1,0.5,20,0.0368191350601513,0.405465108107288,0.0756243474503008,-0.0418334278219621,0.852763644036538
"9521","matching","A2","ps",10000,20,0.1,0.5,21,0.00034085514668547,0.810930216216329,0.000948031876820918,0.330098737936528,1.29176169449613
"9522","matching","A2","ps",10000,20,0.1,0.5,22,0.0538991069387047,0.348306694268123,0.109583422337297,-0.0783429411918375,0.774956329728084
"9523","matching","A2","ps",10000,20,0.1,0.5,23,0.0247673067178134,0.435318071255351,0.0513504983696856,-0.00255241761736302,0.873188560128064
"9524","matching","A2","ps",10000,20,0.1,0.5,24,0.140443762659785,0.233614851181505,0.281981143671512,-0.191968764216232,0.659198466579241
"9525","matching","A2","ps",10000,20,0.1,0.5,25,0.000408986659997224,0.847297860387203,0.0011597889714414,0.336099533610873,1.35849618716353
"9526","matching","A2","ps",10000,20,0.1,0.5,26,0.00883836272292104,0.52324814372754,0.0190029819019765,0.0860025440309485,0.960493743424131
"9527","matching","A2","ps",10000,20,0.1,0.5,27,0.000551674470653185,0.770108221696074,0.00145505213055131,0.295981151031557,1.24423529236059
"9528","matching","A2","ps",10000,20,0.1,0.5,28,0.00570601819300087,0.546543706298245,0.0124682317437842,0.11782251782483,0.975264894771659
"9529","matching","A2","ps",10000,20,0.1,0.5,29,0.0121789578590185,0.492476485082534,0.0258242693349931,0.0594107055988662,0.925542264566201
"9530","matching","A2","ps",10000,20,0.1,0.5,30,0.000344155489436226,0.84078317936601,0.000979877699008916,0.340848697107183,1.34071766162484
"9531","matching","A2","ps",10000,20,0.1,0.5,31,0.010197420091688,0.498991166100492,0.0217263460129013,0.0728672851670978,0.925115047033886
"9532","matching","A2","ps",10000,20,0.1,0.5,32,0.00118278852669895,0.660357356659628,0.00283129641103998,0.226834185320755,1.0938805279985
"9533","matching","A2","ps",10000,20,0.1,0.5,33,0.102011935237218,0.295464212893828,0.205669890998965,-0.16211839144198,0.753046817229636
"9534","matching","A2","ps",10000,20,0.1,0.5,34,0.000371639934424572,0.743578034186838,0.000978549429116432,0.30149339067296,1.18566267770071
"9535","matching","A2","ps",10000,20,0.1,0.5,35,0.0302844301013286,0.396415272587619,0.0622658077548843,-0.020319555811559,0.813150100986797
"9536","matching","A2","ps",10000,20,0.1,0.5,36,2.0310752143482e-06,1.26224171243219,1.58952054188978e-05,0.689024816469476,1.83545860839489
"9537","matching","A2","ps",10000,20,0.1,0.5,37,0.0181988050018325,0.496436886296733,0.0383472035786332,0.0266444510192715,0.966229321574194
"9538","matching","A2","ps",10000,20,0.1,0.5,38,8.47196010969054e-05,0.916290731874152,0.000280916242369787,0.421865337696418,1.41071612605189
"9539","matching","A2","ps",10000,20,0.1,0.5,39,0.0261297501589849,0.42488319396352,0.0540461528232787,-0.00738789118073918,0.857154279107779
"9540","matching","A2","ps",10000,20,0.1,0.5,40,0.119134634673187,0.25423413838424,0.239533462606218,-0.169426268530178,0.677894545298658
"9541","matching","A2","ps",10000,20,0.1,0.5,41,3.86824444714717e-05,0.993251773010259,0.000147937064125781,0.480210773338835,1.50629277268168
"9542","matching","A2","ps",10000,20,0.1,0.5,42,0.0405653182444741,0.361790044605341,0.0827962582249544,-0.0469842489373479,0.770564338148029
"9543","matching","A2","ps",10000,20,0.1,0.5,43,0.128758991124531,0.257829109302098,0.258835872539892,-0.189708559782968,0.705366778387165
"9544","matching","A2","ps",10000,20,0.1,0.5,44,0.0195637976778439,0.432133355188086,0.0406699746602552,0.0183493224268245,0.845917387949347
"9545","matching","A2","ps",10000,20,0.1,0.5,45,8.04138418786238e-06,1.00764051046235,3.53264800683714e-05,0.530151782257959,1.48512923866673
"9546","matching","A2","ps",10000,20,0.1,0.5,46,0.00907155173248186,0.54472717537515,0.0196101771828018,0.0872413573703771,1.00221299337992
"9547","matching","A2","ps",10000,20,0.1,0.5,47,0.00402034233625836,0.6029960832749,0.00903769264247753,0.150288172635699,1.0557039939141
"9548","matching","A2","ps",10000,20,0.1,0.5,48,0.0587624340483196,0.353640040243462,0.119441781404956,-0.0914902883672497,0.798770368854174
"9549","matching","A2","ps",10000,20,0.1,0.5,49,0.000788545286837805,0.776528789498997,0.00205553975708469,0.282717970318499,1.27033960867949
"9550","matching","A2","ps",10000,20,0.1,0.5,50,0.0416322583317752,0.405465108107288,0.0853883224647415,-0.0565028333425636,0.86743304955714
"9551","matching","A2","ps",10000,20,0.1,0.5,51,0.0843343094439075,0.31845373111851,0.170470010533941,-0.136904886275729,0.77381234851275
"9552","matching","A2","ps",10000,20,0.1,0.5,52,0.027896473477769,0.437213806420085,0.0577619769886753,-0.0143926799944506,0.88882029283462
"9553","matching","A2","ps",10000,20,0.1,0.5,53,0.0173813813111142,0.478035800933132,0.0365152341224578,0.029987586019355,0.926084015846908
"9554","matching","A2","ps",10000,20,0.1,0.5,54,0.0218201783429237,0.48835276790044,0.0457579620849824,0.00920546809998973,0.967500067700889
"9555","matching","A2","ps",10000,20,0.1,0.5,55,0.00087255934976449,0.730887508542792,0.00219946772753716,0.263034387905883,1.1987406291797
"9556","matching","A2","ps",10000,20,0.1,0.5,56,0.0218201783429237,0.488352767900439,0.0457579620849828,0.0092054680999894,0.967500067700889
"9557","matching","A2","ps",10000,20,0.1,0.5,57,0.00104570252309788,0.732367893713226,0.00261909397589834,0.255364161109343,1.20937162631711
"9558","matching","A2","ps",10000,20,0.1,0.5,58,0.00141877244439614,0.659245627832696,0.00337397930461058,0.218472811152579,1.10001844451281
"9559","matching","A2","ps",10000,20,0.1,0.5,59,0.0494800770097029,0.393904285706517,0.101151388774435,-0.0770525582923144,0.864861129705348
"9560","matching","A2","ps",10000,20,0.1,0.5,60,0.0108907313955597,0.538996500675662,0.0234134277723096,0.0729220967695183,1.00507090458181
"9561","matching","A2","ps",10000,20,0.1,0.5,61,6.37483746057654e-06,1.03609193168669,2.97868368074108e-05,0.549706510632569,1.52247735274082
"9562","matching","A2","ps",10000,20,0.1,0.5,62,0.0471321534206052,0.405465108107288,0.0965303400398315,-0.0727171407649535,0.88364735697953
"9563","matching","A2","ps",10000,20,0.1,0.5,63,0.000398115078795391,0.78845736036427,0.00108015480007408,0.31569625932214,1.2612184614064
"9564","matching","A2","ps",10000,20,0.1,0.5,64,0.0743069982276059,0.323787077093865,0.150390367657434,-0.117480698026115,0.765054852213846
"9565","matching","A2","ps",10000,20,0.1,0.5,65,0.00317058171738815,0.672093769974925,0.00738661600597554,0.1803682871243,1.16381925282555
"9566","matching","A2","ps",10000,20,0.1,0.5,66,0.637252128829423,-0.0822380981929073,0.725569956349631,-0.541418877301069,0.376942680915254
"9567","matching","A2","ps",10000,20,0.1,0.5,67,0.0256262914286848,0.405465108107288,0.0528592071644141,-0.00500417941045861,0.815934395625035
"9568","matching","A2","ps",10000,20,0.1,0.5,68,0.0368191350601513,0.405465108107289,0.0756243474503001,-0.0418334278219611,0.852763644036538
"9569","matching","A2","ps",10000,20,0.1,0.5,69,0.010197420091688,0.498991166100492,0.0217263460129011,0.072867285167098,0.925115047033886
"9570","matching","A2","ps",10000,20,0.1,0.5,70,0.0494800770097029,0.393904285706517,0.101151388774435,-0.0770525582923142,0.864861129705349
"9571","matching","A2","ps",10000,20,0.1,0.5,71,0.00158138189518453,0.643550238676903,0.00371812743214604,0.208777311774297,1.07832316557951
"9572","matching","A2","ps",10000,20,0.1,0.5,72,0.000608249450077758,0.728238500371215,0.00155301736405433,0.277209669236674,1.17926733150576
"9573","matching","A2","ps",10000,20,0.1,0.5,73,0.215476612000394,0.177681177237453,0.431559104656011,-0.265086754198164,0.620449108673069
"9574","matching","A2","ps",10000,20,0.1,0.5,74,0.00665414649544305,0.522189382380376,0.0143847890619166,0.104020232584351,0.940358532176402
"9575","matching","A2","ps",10000,20,0.1,0.5,75,0.000728376547144416,0.72951482473082,0.00184783261702322,0.270304925491629,1.18872472397001
"9576","matching","A2","ps",10000,20,0.1,0.5,76,0.0633152289738086,0.336472236621157,0.128424725923321,-0.097293927452553,0.770238400694867
"9577","matching","A2","ps",10000,20,0.1,0.5,77,0.00883836272292104,0.52324814372754,0.0190029819019766,0.0860025440309486,0.960493743424131
"9578","matching","A2","ps",10000,20,0.1,0.5,78,0.00795322205085169,0.516690743187604,0.0171050164737136,0.0919813162162553,0.941400170158952
"9579","matching","A2","ps",10000,20,0.1,0.5,79,0.000993787239460753,0.711496319228142,0.00246330984462807,0.250930408147976,1.17206223030831
"9580","matching","A2","ps",10000,20,0.1,0.5,80,0.119134634673187,0.25423413838424,0.239533462606218,-0.169426268530177,0.677894545298658
"9581","matching","A2","ps",10000,20,0.1,0.5,81,1.96879821815488e-05,0.986494990547382,7.84706400733541e-05,0.496881636854704,1.47610834424006
"9582","matching","A2","ps",10000,20,0.1,0.5,82,0.000201606891755968,0.798507696217771,0.000569590258937549,0.34430447485476,1.25271091758078
"9583","matching","A2","ps",10000,20,0.1,0.5,83,0.0599221394291131,0.325422400434595,0.121481423879899,-0.0864478102258894,0.737292611095078
"9584","matching","A2","ps",10000,20,0.1,0.5,84,0.0032892068064132,0.635988766092701,0.00753555085582903,0.169513713650777,1.10246381853463
"9585","matching","A2","ps",10000,20,0.1,0.5,85,0.164485887205312,0.212561441983672,0.329881937337923,-0.215018010276327,0.640140894243672
"9586","matching","A2","ps",10000,20,0.1,0.5,86,0.02791464731962,0.46536324968258,0.0580635259026264,-0.0158981182475688,0.946624617612729
"9587","matching","A2","ps",10000,20,0.1,0.5,87,0.00317058171738815,0.672093769974925,0.00738661600597554,0.1803682871243,1.16381925282555
"9588","matching","A2","ps",10000,20,0.1,0.5,88,0.00024017059999093,0.802346472524937,0.000674938580796055,0.33976624725239,1.26492669779748
"9589","matching","A2","ps",10000,20,0.1,0.5,89,0.00530092178424324,0.583947888412286,0.0117486996058194,0.129703124716673,1.0381926521079
"9590","matching","A2","ps",10000,20,0.1,0.5,90,7.34892158026357e-05,0.822358912039951,0.000223176240048893,0.385703419928626,1.25901440415128
"9591","matching","A2","ps",10000,20,0.1,0.5,91,0.000243844048038011,0.860201265223111,0.000719119626604071,0.361717591802127,1.35868493864409
"9592","matching","A2","ps",10000,20,0.1,0.5,92,0.00335719489277475,0.581029882269369,0.00751920141804995,0.154981393738062,1.00707837080068
"9593","matching","A2","ps",10000,20,0.1,0.5,93,0.0138539246790399,0.470003629238039,0.0291637769900935,0.047684501982126,0.892322756493951
"9594","matching","A2","ps",10000,20,0.1,0.5,94,0.134728202579889,0.245122458032985,0.27065500789809,-0.191016469175585,0.681261385241554
"9595","matching","A2","ps",10000,20,0.1,0.5,95,0.00126672375854398,0.675755436348523,0.00305027483149981,0.228700505086288,1.12281036761076
"9596","matching","A2","ps",10000,20,0.1,0.5,96,0.00194620856138927,0.693147178402484,0.00465827138681722,0.213056010939583,1.17323834586538
"9597","matching","A2","ps",10000,20,0.1,0.5,97,0.0268556429826383,0.396881364416134,0.0552945718298966,-0.00898929571218665,0.802752024544455
"9598","matching","A2","ps",10000,20,0.1,0.5,98,0.107932821002916,0.280301965154155,0.217368987905037,-0.165062867912594,0.725666798220903
"9599","matching","A2","ps",10000,20,0.1,0.5,99,3.51106165711323e-05,0.942043227976564,0.000126976622685191,0.460245116457829,1.4238413394953
"9600","matching","A2","ps",10000,20,0.1,0.5,100,0.00334765676937565,0.606135803256891,0.00757246880071483,0.161283768115957,1.05098783839782
"9601","matching","A2","ps",20000,20,0.01,0.1,1,0.7807109869595,-0.405465108107289,0.441705769628981,-1.4384568286148,0.627526612400223
"9602","matching","A2","ps",20000,20,0.01,0.1,2,0.0807566592337711,0.5753641447562,0.167317721640681,-0.241287515451974,1.39201580496437
"9603","matching","A2","ps",20000,20,0.01,0.1,3,0.0296732193959599,0.955511445027428,0.0694085594738496,-0.0758898330888579,1.98691272314371
"9604","matching","A2","ps",20000,20,0.01,0.1,4,0.110335680959923,0.510825623739934,0.225692595538751,-0.315567752663456,1.33721900014332
"9605","matching","A2","ps",20000,20,0.01,0.1,5,0.725746882249926,-0.241162056816887,0.549474018091027,-1.03085405051942,0.548529936885643
"9606","matching","A2","ps",20000,20,0.01,0.1,6,0.17288929307558,0.451985123738722,0.349875239536702,-0.495645268703858,1.3996155161813
"9607","matching","A2","ps",20000,20,0.01,0.1,7,0.390755647499357,0.154150679827258,0.78172199280177,-0.936272617938378,1.24457397759289
"9608","matching","A2","ps",20000,20,0.01,0.1,8,0.0296732193959599,0.955511445027428,0.06940855947385,-0.0758898330888578,1.98691272314371
"9609","matching","A2","ps",20000,20,0.01,0.1,9,0.00466118802371873,1.15267950993684,0.0138376735802563,0.23484228037154,2.07051673950214
"9610","matching","A2","ps",20000,20,0.01,0.1,10,0.245648562107946,0.31845373111851,0.493124620479832,-0.592263503669969,1.22917096590699
"9611","matching","A2","ps",20000,20,0.01,0.1,11,0.125674554405111,0.538996500675662,0.257084020049373,-0.393152307136626,1.47114530848795
"9612","matching","A2","ps",20000,20,0.01,0.1,12,0.202690278229471,0.470003629238039,0.409689081059206,-0.647347755386947,1.58735501386302
"9613","matching","A2","ps",20000,20,0.01,0.1,13,0.0227501319481792,1.09861228866769,0.0570598203644055,-0.0329734454083599,2.23019802274375
"9614","matching","A2","ps",20000,20,0.01,0.1,14,0.137616762037417,0.485507815769315,0.279943419654728,-0.39521869396317,1.3662343255018
"9615","matching","A2","ps",20000,20,0.01,0.1,15,0.5,0,1,-0.923935882899785,0.923935882899785
"9616","matching","A2","ps",20000,20,0.01,0.1,16,0.5,0,1,-0.835731451070272,0.835731451070272
"9617","matching","A2","ps",20000,20,0.01,0.1,17,0.0165031288306162,0.980829253011709,0.0404733137965376,0.0425679284993267,1.91909057752409
"9618","matching","A2","ps",20000,20,0.01,0.1,18,0.0968232156346103,0.492476485082534,0.198155699103267,-0.257615448002598,1.24256841816767
"9619","matching","A2","ps",20000,20,0.01,0.1,19,0.0302844301013286,0.826678573184468,0.0681159235632315,-0.0615055337557063,1.71486268012464
"9620","matching","A2","ps",20000,20,0.01,0.1,20,0.0512352174298747,0.693147178402484,0.109431229368133,-0.155542121849476,1.54183647865444
"9621","matching","A2","ps",20000,20,0.01,0.1,21,0.17288929307558,0.451985123738722,0.349875239536702,-0.495645268703858,1.3996155161813
"9622","matching","A2","ps",20000,20,0.01,0.1,22,0.158655253931457,0.405465108107288,0.320620964885315,-0.39468683795186,1.20561705416644
"9623","matching","A2","ps",20000,20,0.01,0.1,23,0.783616209666108,-0.310154928303823,0.434608975055544,-1.088178567962,0.46786871135435
"9624","matching","A2","ps",20000,20,0.01,0.1,24,0.5,0,1,-0.876522540576581,0.876522540576581
"9625","matching","A2","ps",20000,20,0.01,0.1,25,0.0247673067178134,0.916290731874152,0.0578408695931295,-0.0304618184235982,1.8630432821719
"9626","matching","A2","ps",20000,20,0.01,0.1,26,0.308537538725987,0.251314428280905,0.618000180063476,-0.73641457776409,1.2390434343259
"9627","matching","A2","ps",20000,20,0.01,0.1,27,0.5,0,1,-0.835731451070272,0.835731451070272
"9628","matching","A2","ps",20000,20,0.01,0.1,28,0.409272904191022,0.105360515408545,0.818628249884092,-0.795180788426917,1.00590181924401
"9629","matching","A2","ps",20000,20,0.01,0.1,29,0.665092321200292,-0.182321556793955,0.670245265976437,-1.02152799770143,0.65688488411352
"9630","matching","A2","ps",20000,20,0.01,0.1,30,0.579259709439103,-0.0800427076370706,0.841522329381647,-0.864656243558651,0.70457082828451
"9631","matching","A2","ps",20000,20,0.01,0.1,31,0.955959244168905,-0.762140043722065,0.0959098091750915,-1.65928946483548,0.135009377391352
"9632","matching","A2","ps",20000,20,0.01,0.1,32,0.0440407558310951,0.762140043722065,0.0959098091750917,-0.135009377391353,1.65928946483548
"9633","matching","A2","ps",20000,20,0.01,0.1,33,0.318675944116969,0.22314355131421,0.638049326627154,-0.706548997142632,1.15283609977105
"9634","matching","A2","ps",20000,20,0.01,0.1,34,0.0807566592337711,0.5753641447562,0.167317721640681,-0.241287515451974,1.39201580496437
"9635","matching","A2","ps",20000,20,0.01,0.1,35,0.0512352174298747,0.693147178402484,0.109431229368133,-0.155542121849476,1.54183647865444
"9636","matching","A2","ps",20000,20,0.01,0.1,36,0.0293908606776795,0.747214395540615,0.0648104138426673,-0.0458876153233035,1.54031640640453
"9637","matching","A2","ps",20000,20,0.01,0.1,37,0.0353505724329916,1.01160091167844,0.0831727422184981,-0.132771507740834,2.15597333109771
"9638","matching","A2","ps",20000,20,0.01,0.1,38,0.00818865417074743,1.1631508098037,0.0231931513859654,0.158968087172427,2.16733353243498
"9639","matching","A2","ps",20000,20,0.01,0.1,39,0.137616762037417,0.485507815769315,0.279943419654728,-0.39521869396317,1.3662343255018
"9640","matching","A2","ps",20000,20,0.01,0.1,40,0.0194737278710128,1.02961941718109,0.0481228323782166,0.00850155919276863,2.05073727516941
"9641","matching","A2","ps",20000,20,0.01,0.1,41,0.0205436122639107,0.798507696217771,0.0466599765192396,0.011804639855583,1.58521075257996
"9642","matching","A2","ps",20000,20,0.01,0.1,42,0.851426734825765,-0.441832752275935,0.301070803419656,-1.27922075888834,0.395555254336469
"9643","matching","A2","ps",20000,20,0.01,0.1,43,0.245648562107946,0.31845373111851,0.493124620479832,-0.592263503669969,1.22917096590699
"9644","matching","A2","ps",20000,20,0.01,0.1,44,0.0889658626341273,0.530628251016774,0.183032835709072,-0.250469724902646,1.31172622693619
"9645","matching","A2","ps",20000,20,0.01,0.1,45,0.28873433121365,0.207639364778244,0.578151716260274,-0.524199421194779,0.939478150751268
"9646","matching","A2","ps",20000,20,0.01,0.1,46,0.245648562107946,0.31845373111851,0.493124620479832,-0.592263503669969,1.22917096590699
"9647","matching","A2","ps",20000,20,0.01,0.1,47,0.265807288440806,0.262364264467489,0.532790006545515,-0.56204019599503,1.08676872493001
"9648","matching","A2","ps",20000,20,0.01,0.1,48,0.00301977952432841,1.20397280432092,0.00969425265320485,0.291659219080178,2.11628638956165
"9649","matching","A2","ps",20000,20,0.01,0.1,49,0.0807566592337711,0.5753641447562,0.167317721640681,-0.241287515451974,1.39201580496437
"9650","matching","A2","ps",20000,20,0.01,0.1,50,0.158655253931457,0.405465108107288,0.320620964885316,-0.39468683795186,1.20561705416644
"9651","matching","A2","ps",20000,20,0.01,0.1,51,0.0541468279495045,0.773189878028442,0.11720945012066,-0.19414665370459,1.74052640976147
"9652","matching","A2","ps",20000,20,0.01,0.1,52,0.100412561347573,0.559615787836945,0.206710133781331,-0.309045405224173,1.42827698089806
"9653","matching","A2","ps",20000,20,0.01,0.1,53,0.207108089121263,0.336472236621157,0.416414364181268,-0.47502994934834,1.14797442259065
"9654","matching","A2","ps",20000,20,0.01,0.1,54,0.0541468279495045,0.773189878028441,0.11720945012066,-0.19414665370459,1.74052640976147
"9655","matching","A2","ps",20000,20,0.01,0.1,55,0.00818865417074743,1.1631508098037,0.0231931513859654,0.158968087172427,2.16733353243498
"9656","matching","A2","ps",20000,20,0.01,0.1,56,0.0014299691042321,1.6739764115621,0.00779823082167825,0.440859455649387,2.90709336747482
"9657","matching","A2","ps",20000,20,0.01,0.1,57,0.0368191350601513,0.847297860387203,0.082485377115865,-0.109066637357365,1.80366235813177
"9658","matching","A2","ps",20000,20,0.01,0.1,58,0.0889658626341273,0.530628251016774,0.183032835709072,-0.250469724902646,1.31172622693619
"9659","matching","A2","ps",20000,20,0.01,0.1,59,0.0633152289738086,0.693147178402484,0.134297258593133,-0.214139847130017,1.60043420393498
"9660","matching","A2","ps",20000,20,0.01,0.1,60,0.0302844301013286,0.826678573184468,0.0681159235632319,-0.0615055337557062,1.71486268012464
"9661","matching","A2","ps",20000,20,0.01,0.1,61,0.224845898984445,0.287682072451776,0.451252537343089,-0.460791537426729,1.03615568233028
"9662","matching","A2","ps",20000,20,0.01,0.1,62,0.60187329263118,-0.133531391318235,0.796401381472795,-1.14790912373594,0.880846341099472
"9663","matching","A2","ps",20000,20,0.01,0.1,63,0.000670320558614712,2.56494934617451,0.0134492227159759,0.530998606104376,4.59890008624465
"9664","matching","A2","ps",20000,20,0.01,0.1,64,0.0171320038674345,0.864997437486604,0.0401341423034545,0.0389439308775023,1.69105094409571
"9665","matching","A2","ps",20000,20,0.01,0.1,65,0.00715293921771487,1.09861228866769,0.01977928614448,0.174676405768005,2.02254817156738
"9666","matching","A2","ps",20000,20,0.01,0.1,66,0.128419628978928,0.435318071255351,0.260593467376932,-0.323095862607212,1.19373200511791
"9667","matching","A2","ps",20000,20,0.01,0.1,67,0.0339445774309145,0.693147178402484,0.0735024227018889,-0.0659436084535606,1.45223796525853
"9668","matching","A2","ps",20000,20,0.01,0.1,68,0.39812670736882,0.133531391318235,0.796401381472795,-0.880846341099472,1.14790912373594
"9669","matching","A2","ps",20000,20,0.01,0.1,69,0.185546684761349,0.405465108107288,0.374363512135996,-0.489131963751212,1.30006217996579
"9670","matching","A2","ps",20000,20,0.01,0.1,70,0.148573265174235,0.441832752275934,0.301070803419657,-0.395555254336469,1.27922075888834
"9671","matching","A2","ps",20000,20,0.01,0.1,71,0.409272904191022,0.105360515408545,0.818628249884092,-0.795180788426917,1.00590181924401
"9672","matching","A2","ps",20000,20,0.01,0.1,72,0.245648562107946,0.31845373111851,0.493124620479832,-0.592263503669969,1.22917096590699
"9673","matching","A2","ps",20000,20,0.01,0.1,73,0.5,0,1,-0.692951912174839,0.692951912174839
"9674","matching","A2","ps",20000,20,0.01,0.1,74,0.185546684761349,0.405465108107288,0.374363512135996,-0.489131963751212,1.30006217996579
"9675","matching","A2","ps",20000,20,0.01,0.1,75,0.347443301186237,0.154150679827259,0.695173342116269,-0.616895028386621,0.925196388041138
"9676","matching","A2","ps",20000,20,0.01,0.1,76,0.0786496035251426,0.693147178402484,0.165657039168281,-0.286834813515164,1.67312917032013
"9677","matching","A2","ps",20000,20,0.01,0.1,77,0.196884317321496,0.36772478012511,0.396428580594401,-0.482172619692045,1.21762217994227
"9678","matching","A2","ps",20000,20,0.01,0.1,78,0.5,0,1,-0.876522540576581,0.876522540576581
"9679","matching","A2","ps",20000,20,0.01,0.1,79,0.691462461274013,-0.251314428280905,0.618000180063476,-1.2390434343259,0.73641457776409
"9680","matching","A2","ps",20000,20,0.01,0.1,80,0.5,0,1,-0.740796754533746,0.740796754533746
"9681","matching","A2","ps",20000,20,0.01,0.1,81,0.100412561347573,0.559615787836945,0.206710133781331,-0.309045405224173,1.42827698089806
"9682","matching","A2","ps",20000,20,0.01,0.1,82,0.100412561347573,0.559615787836945,0.206710133781331,-0.309045405224173,1.42827698089806
"9683","matching","A2","ps",20000,20,0.01,0.1,83,0.167961906575868,0.374693449441137,0.338746749373203,-0.392974906978068,1.14236180586034
"9684","matching","A2","ps",20000,20,0.01,0.1,84,0.0983528012294734,0.693147178402484,0.205689347619243,-0.380369307441799,1.76666366424677
"9685","matching","A2","ps",20000,20,0.01,0.1,85,0.00376315758322898,1.79175946922805,0.0189779491959333,0.294812249471044,3.28870668898506
"9686","matching","A2","ps",20000,20,0.01,0.1,86,0.420740290560897,0.0800427076370705,0.841522329381647,-0.70457082828451,0.864656243558651
"9687","matching","A2","ps",20000,20,0.01,0.1,87,0.5,0,1,-0.876522540576581,0.876522540576581
"9688","matching","A2","ps",20000,20,0.01,0.1,88,0.185546684761349,0.405465108107288,0.374363512135996,-0.489131963751212,1.30006217996579
"9689","matching","A2","ps",20000,20,0.01,0.1,89,0.0247673067178134,0.916290731874152,0.0578408695931295,-0.0304618184235982,1.8630432821719
"9690","matching","A2","ps",20000,20,0.01,0.1,90,0.245648562107946,0.31845373111851,0.493124620479832,-0.592263503669969,1.22917096590699
