"","strategy","algo","approach","n","n.cova","event.prob","ttm.prob","r.penalty","seed","mh_pval","clog_coef","clog_pval","clog_lower","clog_upper"
"121","counter-matching","A1","mhl",10000,2,0.1,0.1,1,2,0.00020146912963126,1.04982212449856,0.000722886949274582,0.441195485021451,1.65844876397567
"122","counter-matching","A1","mhl",10000,2,0.1,0.1,1,3,0.0013498980316301,0.916290731874153,0.00376070946657769,0.296495699569591,1.53608576417871
"123","counter-matching","A1","mhl",10000,2,0.1,0.1,1,4,0.0690053687843298,0.405465108107288,0.140716553349885,-0.133997223875484,0.944927440090061
"124","counter-matching","A1","mhl",10000,2,0.1,0.1,1,5,0.211669820791222,0.257829109302099,0.424622493681964,-0.375084731990845,0.890742950595042
"125","counter-matching","A1","mhl",10000,2,0.1,0.1,1,6,0.32365739219426,0.139761942375158,0.647582229010306,-0.459481655638652,0.739005540388969
"126","counter-matching","A1","mhl",10000,2,0.1,0.1,1,7,0.222882953957421,0.233614851181505,0.446799413143473,-0.368251269637749,0.835480972000758
"127","matching","A2","mhl",10000,2,0.1,0.1,NA,1,0.00570601819300087,0.847297860387203,0.0140609506843668,0.171046038745953,1.52354968202845
"128","matching","A2","mhl",10000,2,0.1,0.1,NA,2,0.0015021311196991,1.00330210886375,0.00442158536030578,0.312453242243508,1.694150975484
"129","matching","A2","mhl",10000,2,0.1,0.1,NA,3,0.00279049206841964,0.857450231851221,0.00718125171534637,0.232312040076632,1.48258842362581
"130","matching","A2","mhl",10000,2,0.1,0.1,NA,4,0.035220214636044,0.559615787836945,0.0741517565211456,-0.0546204323301683,1.17385200800406
"131","matching","A2","mhl",10000,2,0.1,0.1,NA,5,0.0529987742124729,0.597837000498861,0.111244543323379,-0.137891529699858,1.33356553069758
"132","matching","A2","mhl",10000,2,0.1,0.1,NA,6,0.0585925435990691,0.559615787836945,0.121998181816038,-0.149643106282058,1.26887468195595
"133","matching","A2","mhl",10000,2,0.1,0.1,NA,7,0.124908720917974,0.382992252255728,0.25271095523489,-0.273291999642728,1.03927650415418
"134","counter-matching","A2","mhl",10000,2,0.1,0.1,1,1,0.108183740128799,0.342944751126756,0.218619367127007,-0.20343404700784,0.889323549261353
"135","counter-matching","A2","mhl",10000,2,0.1,0.1,1,2,0.00020146912963126,1.04982212449856,0.000722886949274582,0.441195485021451,1.65844876397567
