"","strategy","algo","approach","n","n.cova","event.prob","ttm.prob","r.penalty","seed","mh_pval","clog_coef","clog_pval","clog_lower","clog_upper"
"93","counter-matching","A1","ps",50000,4,0.01,0.5,1,2,0.85164123683897,-0.103796793681644,0.296934351098377,-0.298841957584725,0.0912483702214378
"94","counter-matching","A1","ps",50000,4,0.01,0.5,1,3,0.117381831413835,0.117783035656383,0.235034193223198,-0.0766189437618736,0.31218501507464
"95","counter-matching","A1","ps",50000,4,0.01,0.5,1,4,0.985309060314963,-0.216528312195491,0.0296995028972162,-0.41173210826135,-0.0213245161296313
"96","counter-matching","A1","ps",50000,4,0.01,0.5,1,5,0.828042333484218,-0.0943627613329735,0.344094342276701,-0.289845660838517,0.10112013817257
"97","counter-matching","A1","ps",50000,4,0.01,0.5,1,6,0.839543475043119,-0.0986019766477398,0.321109067063207,-0.293381209757121,0.0961772564616418
"98","counter-matching","A1","ps",50000,4,0.01,0.5,1,7,0.756950270131911,-0.0693346933877124,0.486186792928359,-0.264475602909532,0.125806216134107
"99","matching","A2","ps",50000,4,0.01,0.5,NA,1,0.76538942197913,-0.0953101796806688,0.469389338140084,-0.353515420670204,0.162895061308866
"100","matching","A2","ps",50000,4,0.01,0.5,NA,2,0.474319629471992,0.0082988028146954,0.94863940612415,-0.244208128572491,0.260805734201881
"101","matching","A2","ps",50000,4,0.01,0.5,NA,3,0.224845898984445,0.0953101796806683,0.449863326992225,-0.151902517407471,0.342522876768807
"102","matching","A2","ps",50000,4,0.01,0.5,NA,4,0.918793424488996,-0.177886959726089,0.162967245684706,-0.427787862738189,0.0720139432860119
"103","matching","A2","ps",50000,4,0.01,0.5,NA,5,0.113508072989067,0.162518929497775,0.227527508755814,-0.10143848719347,0.426476346189019
"104","matching","A2","ps",50000,4,0.01,0.5,NA,6,0.525574617128654,-0.00823049913651565,0.948850909915569,-0.259696124903129,0.243235126630098
"105","matching","A2","ps",50000,4,0.01,0.5,NA,7,0.861280447430076,-0.138998874806656,0.277825857993258,-0.390038951953993,0.112041202340682
"106","counter-matching","A2","ps",50000,4,0.01,0.5,1,1,0.967256590957548,-0.189042657467032,0.0658886584708175,-0.390500221302241,0.0124149063681764
"107","counter-matching","A2","ps",50000,4,0.01,0.5,1,2,0.884348905977236,-0.119545150649782,0.231580005029628,-0.31540274402569,0.0763124427261255
"108","counter-matching","A2","ps",50000,4,0.01,0.5,1,3,0.139212949524563,0.106897794976712,0.278654733686337,-0.0864991130509107,0.300294703004335
"109","counter-matching","A2","ps",50000,4,0.01,0.5,1,4,0.983257242529325,-0.211048846430865,0.0338148833374917,-0.405956988016743,-0.0161407048449881
"110","counter-matching","A2","ps",50000,4,0.01,0.5,1,5,0.838357452243218,-0.0976384694175226,0.323477282005101,-0.291460653784055,0.0961837149490102
"111","counter-matching","A2","ps",50000,4,0.01,0.5,1,6,0.90153686418911,-0.128254335523679,0.197233221233296,-0.323197239720601,0.0666885686732437
"112","counter-matching","A2","ps",50000,4,0.01,0.5,1,7,0.755877630316534,-0.0686544047256163,0.48833014940923,-0.262834107431199,0.125525297979966
"113","matching","A1","ps",50000,10,0.01,0.5,NA,1,0.6818991767308,-0.0639487245926912,0.636259142838969,-0.328968324540137,0.201070875354755
"114","matching","A1","ps",50000,10,0.01,0.5,NA,2,0.802798118902603,-0.111703989580001,0.39464954627339,-0.368907654875365,0.145499675715363
"115","matching","A1","ps",50000,10,0.01,0.5,NA,3,0.256645962651645,0.0855221733802125,0.513420281541565,-0.170965851394939,0.342010198155364
"116","matching","A1","ps",50000,10,0.01,0.5,NA,4,0.313294432713675,0.067658648462564,0.626654637044176,-0.204951095516747,0.340268392441875
"117","matching","A1","ps",50000,10,0.01,0.5,NA,5,0.319622501894522,0.0628009012323506,0.639300065585665,-0.199826311561235,0.325428114025936
"118","matching","A1","ps",50000,10,0.01,0.5,NA,6,0.796883097444603,-0.106222212991416,0.40645443396716,-0.357010519862898,0.144566093880065
"119","matching","A1","ps",50000,10,0.01,0.5,NA,7,0.36534260373891,0.0474022388936504,0.730709440132755,-0.222532530745872,0.317337008533173
"120","counter-matching","A1","ps",50000,10,0.01,0.5,1,1,0.293796923977829,0.0588405000186994,0.587647729596138,-0.153839451719519,0.271520451756918
"121","counter-matching","A1","ps",50000,10,0.01,0.5,1,2,0.703509950991287,-0.0571584138364919,0.59303042261617,-0.266772951703166,0.152456124030182
"122","counter-matching","A1","ps",50000,10,0.01,0.5,1,3,0.372801394463731,0.0350913198111566,0.745615389620164,-0.176906736448504,0.247089376070818
"123","counter-matching","A1","ps",50000,10,0.01,0.5,1,4,0.417633965783843,0.021622464013162,0.835271094591259,-0.182176797010106,0.22542172503643
"124","counter-matching","A1","ps",50000,10,0.01,0.5,1,5,0.717613427560361,-0.0602922302510984,0.564832093964375,-0.265563876560308,0.144979416058111
"125","counter-matching","A1","ps",50000,10,0.01,0.5,1,6,0.850772081681422,-0.108213584640233,0.298691576987349,-0.312299307034479,0.0958721377540139
"126","counter-matching","A1","ps",50000,10,0.01,0.5,1,7,0.209668259791887,0.0870113769242417,0.419483207604757,-0.12423020634687,0.298252960195353
"127","matching","A2","ps",50000,10,0.01,0.5,NA,1,0.472686299252678,0.00938974034983931,0.945372798872079,-0.259202258524422,0.2779817392241
"128","matching","A2","ps",50000,10,0.01,0.5,NA,2,0.578914385744184,-0.0264332570681399,0.842175762919185,-0.286630738254353,0.233764224118073
"129","matching","A2","ps",50000,10,0.01,0.5,NA,3,0.21236905913307,0.106294658384471,0.424956111857925,-0.1548234200112,0.367412736780142
"130","matching","A2","ps",50000,10,0.01,0.5,NA,4,0.367731071916529,0.0456700368324703,0.735484271050609,-0.219283211451137,0.310623285116077
