"","strategy","algo","approach","n","n.cova","event.prob","ttm.prob","r.penalty","seed","mh_pval","clog_coef","clog_pval","clog_lower","clog_upper"
"119","matching","A1","ps",10000,2,0.1,0.1,NA,7,0.171390855573956,0.302280871872922,0.344617505634131,-0.324606769294946,0.929168513040791
"120","counter-matching","A1","ps",10000,2,0.1,0.1,1,1,0.0316454161166726,0.543615446524409,0.0665841104574544,-0.0371877950261841,1.124418688075
"121","counter-matching","A1","ps",10000,2,0.1,0.1,1,2,0.000670320558614712,0.916290731874152,0.00195076104113709,0.336525566647113,1.49605589710119
"122","counter-matching","A1","ps",10000,2,0.1,0.1,1,3,9.69708145518444e-05,1.25276296848086,0.000476217247032833,0.549981460207498,1.95554447675422
"123","counter-matching","A1","ps",10000,2,0.1,0.1,1,4,0.00087255934976449,1.01160091167844,0.00269188907511373,0.350897187273538,1.67230463608334
"124","counter-matching","A1","ps",10000,2,0.1,0.1,1,5,0.0912112197258679,0.451985123738722,0.186151128389121,-0.218090752815896,1.12206100029334
"125","counter-matching","A1","ps",10000,2,0.1,0.1,1,6,0.440748726095507,0.0444517625702388,0.881507136095108,-0.54004093482027,0.628944459960747
"126","counter-matching","A1","ps",10000,2,0.1,0.1,1,7,0.327360423009289,0.133531392624523,0.654960611995136,-0.452119864272304,0.719182649521349
"127","matching","A2","ps",10000,2,0.1,0.1,NA,1,0.00202959818277748,1.0608719606851,0.00608677237737418,0.302863270737949,1.81888065063226
"128","matching","A2","ps",10000,2,0.1,0.1,NA,2,0.000748082144872764,0.990398704027853,0.00229402168018879,0.353804014553751,1.62699339350196
"129","matching","A2","ps",10000,2,0.1,0.1,NA,3,0.000385933224414381,1.20397280432092,0.00153564390162185,0.459071881237938,1.9488737274039
"130","matching","A2","ps",10000,2,0.1,0.1,NA,4,0.00128441576351135,0.980829253011708,0.00376075824010551,0.317378307923931,1.64428019809949
"131","matching","A2","ps",10000,2,0.1,0.1,NA,5,0.0786496035251426,0.510825623739934,0.161826902070911,-0.204852033744598,1.22650328122447
"132","matching","A2","ps",10000,2,0.1,0.1,NA,6,0.124908720917974,0.382992252255728,0.252710955234891,-0.273291999642728,1.03927650415418
"133","matching","A2","ps",10000,2,0.1,0.1,NA,7,0.165195024424397,0.31845373111851,0.332431529347773,-0.325520601343884,0.962428063580904
"134","counter-matching","A2","ps",10000,2,0.1,0.1,1,1,0.021654071405396,0.600773860153303,0.0465189713509752,0.00926207466711326,1.19228564563949
"135","counter-matching","A2","ps",10000,2,0.1,0.1,1,2,0.000374480223819473,0.980829253011709,0.00119709070362141,0.387420687830609,1.57423781819281
"136","counter-matching","A2","ps",10000,2,0.1,0.1,1,3,0.000396975850391557,1.07044141170121,0.0013746750367088,0.414790944838965,1.72609187856346
"137","counter-matching","A2","ps",10000,2,0.1,0.1,1,4,0.00087255934976449,1.01160091167844,0.00269188907511373,0.350897187273538,1.67230463608334
"138","counter-matching","A2","ps",10000,2,0.1,0.1,1,5,0.124908720917974,0.382992252255728,0.25271095523489,-0.273291999642728,1.03927650415418
"139","counter-matching","A2","ps",10000,2,0.1,0.1,1,6,0.32365739219426,0.139761942375159,0.647582229010305,-0.459481655638652,0.73900554038897
