"","algo","approach","n","n.cova","event.prob","ttm.prob","mh_pval","clog_coef","clog_pval"
"clog_drs1.A1.10.79.6.0.1.54","A1","drs",10000,10,10,0.1,0.775154101015555,-0.194156014440958,0.590597399111663
"clog_drs1.A1.10.79.6.0.1.55","A1","drs",10000,10,10,0.1,0.814453315238651,-0.405465108107289,0.374363512135995
"clog_drs1.A1.10.79.6.0.1.56","A1","drs",10000,10,10,0.1,0.590727095808978,0,1
"clog_drs1.A1.10.79.6.0.1.57","A1","drs",10000,10,10,0.1,0.975069898121547,-0.693147178402484,0.0735024227018889
"clog_drs1.A1.10.79.6.0.1.58","A1","drs",10000,10,10,0.1,0.265807288440806,0,1
"clog_drs1.A1.10.79.6.0.1.59","A1","drs",10000,10,10,0.1,0.889664319040077,-0.310154928303823,0.434608975055544
"clog_drs1.A1.10.79.6.0.1.60","A1","drs",10000,10,10,0.1,0.576305170156643,0.0689928714740537,0.852712563991488
"clog_drs1.A1.10.79.6.0.1.61","A1","drs",10000,10,10,0.1,0.948764782570125,-0.5753641447562,0.167317721640681
"clog_drs1.A1.10.79.6.0.1.62","A1","drs",10000,10,10,0.1,0.586370326718644,-0.182321556793955,0.670245265976437
"clog_drs1.A1.10.79.6.0.1.63","A1","drs",10000,10,10,0.1,0.246358338613544,0.22314355131421,0.505867882196817
"clog_drs1.A1.10.79.6.0.1.64","A1","drs",10000,10,10,0.1,0.911034137365873,-0.546543706298245,0.149141155361418
"clog_drs1.A1.10.79.6.0.1.65","A1","drs",10000,10,10,0.1,0.409272904191022,0.167054084663166,0.683439627231701
"clog_drs1.A1.10.79.6.0.1.66","A1","drs",10000,10,10,0.1,0.590727095808978,-0.0953101796806688,0.827323681628341
"clog_drs1.A1.10.79.6.0.1.67","A1","drs",10000,10,10,0.1,0.725746882249926,-0.143100843640673,0.70569643359096
"clog_drs1.A1.10.79.6.0.1.68","A1","drs",10000,10,10,0.1,0.185546684761349,0.182321556793955,0.670245265976437
"clog_drs1.A1.10.79.6.0.1.69","A1","drs",10000,10,10,0.1,0.128419628978928,0.348306694268123,0.355590512469625
"clog_drs1.A1.10.79.6.0.1.70","A1","drs",10000,10,10,0.1,0.934714990942132,-0.405465108107289,0.276605237854056
"clog_drs1.A1.10.79.6.0.1.71","A1","drs",10000,10,10,0.1,0.880341729389252,-0.207639364778244,0.578151716260274
"clog_drs1.A1.10.79.6.0.1.72","A1","drs",10000,10,10,0.1,0.862383237962583,-0.485507815769315,0.279943419654728
"clog_drs1.A1.10.79.6.0.1.73","A1","drs",10000,10,10,0.1,0.274253117750074,0.241162056816888,0.549474018091027
"clog_drs1.A1.10.79.6.0.1.74","A1","drs",10000,10,10,0.1,0.874325445594889,-0.485507815769315,0.279943419654728
"clog_drs1.A1.10.79.6.0.1.75","A1","drs",10000,10,10,0.1,0.681324055883031,-0.22314355131421,0.638049326627154
"clog_drs1.A1.10.79.6.0.1.76","A1","drs",10000,10,10,0.1,0.5,-0.251314428280905,0.618000180063476
"clog_drs1.A1.10.79.6.0.1.77","A1","drs",10000,10,10,0.1,0.734192711559194,-0.0800427076370706,0.841522329381647
"clog_drs1.A1.10.79.6.0.1.78","A1","drs",10000,10,10,0.1,0.975232693282187,-0.5753641447562,0.167317721640681
"clog_drs1.A1.10.79.6.0.1.79","A1","drs",10000,10,10,0.1,0.699245932779705,-0.0571584138364919,0.865790472159146
"clog_drs1.A1.10.79.6.0.1.80","A1","drs",10000,10,10,0.1,0.5,-0.0800427076370707,0.841522329381646
"clog_drs1.A1.10.79.6.0.1.81","A1","drs",10000,10,10,0.1,0.409272904191022,0,1
"clog_drs1.A1.10.79.6.0.1.82","A1","drs",10000,10,10,0.1,0.734192711559194,0,1
"clog_drs1.A1.10.79.6.0.1.83","A1","drs",10000,10,10,0.1,0.718148569174613,-0.268263986594678,0.466545341652668
"clog_drs1.A1.10.79.6.0.1.84","A1","drs",10000,10,10,0.1,0.927936482591992,-0.356674943938601,0.306044423738623
"clog_drs1.A1.10.79.6.0.1.85","A1","drs",10000,10,10,0.1,0.207108089121263,0.241162056816888,0.549474018091027
"clog_drs1.A1.10.79.6.0.1.86","A1","drs",10000,10,10,0.1,0.832038093424132,-0.287682072451775,0.45125253734309
"clog_drs1.A1.10.79.6.0.1.87","A1","drs",10000,10,10,0.1,0.987326340661266,-0.916290731874152,0.0578408695931295
"clog_drs1.A1.10.79.6.0.1.88","A1","drs",10000,10,10,0.1,0.0652850090578682,0.587786664701256,0.13614242851104
"clog_drs1.A1.10.79.6.0.1.89","A1","drs",10000,10,10,0.1,0.5,-0.111225634746148,0.73901232315695
"clog_drs1.A1.10.79.6.0.1.90","A1","drs",10000,10,10,0.1,0.119658270610748,0.405465108107288,0.276605237854056
"clog_drs1.A1.10.79.6.0.1.91","A1","drs",10000,10,10,0.1,0.889664319040077,-0.510825623739934,0.225692595538751
"clog_drs1.A1.10.79.6.0.1.92","A1","drs",10000,10,10,0.1,0.927800103893464,-0.510825623739934,0.22569259553875
"clog_drs1.A1.10.79.6.0.1.93","A1","drs",10000,10,10,0.1,0.889664319040077,-0.470003629238039,0.243640521253186
"clog_drs1.A1.10.79.6.0.1.94","A1","drs",10000,10,10,0.1,0.792891910878737,-0.405465108107289,0.320620964885315
"clog_drs1.A1.10.79.6.0.1.95","A1","drs",10000,10,10,0.1,0.948764782570125,-0.693147178402484,0.109431229368133
"clog_drs1.A1.10.79.6.0.1.96","A1","drs",10000,10,10,0.1,0.17288929307558,0.538996500675662,0.257084020049373
"clog_drs1.A1.10.79.6.0.1.97","A1","drs",10000,10,10,0.1,0.207108089121263,0.0741079721324493,0.847424147616719
"clog_drs1.A1.10.79.6.0.1.98","A1","drs",10000,10,10,0.1,0.775154101015555,0.0606246218112159,0.861825381138158
"clog_drs1.A1.10.79.6.0.1.99","A1","drs",10000,10,10,0.1,0.5,0.0571584138364919,0.865790472159146
"clog_drs1.A1.10.79.6.0.1.100","A1","drs",10000,10,10,0.1,0.265807288440806,0.336472236621157,0.416414364181268
"clog_drs1.A1.10.79.6.0.5.1","A1","drs",10000,10,10,0.5,0.805838385510538,-0.0645385211294862,0.755776655326599
"clog_drs1.A1.10.79.6.0.5.2","A1","drs",10000,10,10,0.5,0.860787050475437,-0.267062785249043,0.159458052699782
"clog_drs1.A1.10.79.6.0.5.3","A1","drs",10000,10,10,0.5,0.5,-0.068992871474054,0.747778490524447
"clog_drs1.A1.10.79.6.0.5.4","A1","drs",10000,10,10,0.5,0.5,-0.0870113769242423,0.676753527081613
"clog_drs1.A1.10.79.6.0.5.5","A1","drs",10000,10,10,0.5,0.414624229591473,-0.0408219945199275,0.839903839331386
"clog_drs1.A1.10.79.6.0.5.6","A1","drs",10000,10,10,0.5,0.0677767522115482,0.235314086934465,0.218299256478746
"clog_drs1.A1.10.79.6.0.5.7","A1","drs",10000,10,10,0.5,0.412599533545921,-0.0224728558520536,0.915584290108929
"clog_drs1.A1.10.79.6.0.5.8","A1","drs",10000,10,10,0.5,0.380333943882275,0.109199291964992,0.567461939937005
"clog_drs1.A1.10.79.6.0.5.9","A1","drs",10000,10,10,0.5,0.113637747499982,0.275411979859964,0.183661375083906
"clog_drs1.A1.10.79.6.0.5.10","A1","drs",10000,10,10,0.5,0.814749009211984,-0.101782694114161,0.580875444051709
"clog_drs1.A1.10.79.6.0.5.11","A1","drs",10000,10,10,0.5,0.665092321200292,-0.163629423781802,0.419539058457915
"clog_drs1.A1.10.79.6.0.5.12","A1","drs",10000,10,10,0.5,0.5,-0.0344861760710688,0.852690900681495
"clog_drs1.A1.10.79.6.0.5.13","A1","drs",10000,10,10,0.5,0.539630832397789,0.0357180826019504,0.850114612407741
"clog_drs1.A1.10.79.6.0.5.14","A1","drs",10000,10,10,0.5,0.542689306050156,0.0210534091978294,0.918283664932981
"clog_drs1.A1.10.79.6.0.5.15","A1","drs",10000,10,10,0.5,0.544789999745099,0.0870113769242422,0.676753527081614
"clog_drs1.A1.10.79.6.0.5.16","A1","drs",10000,10,10,0.5,0.5,-0.0851578082840624,0.680014119133455
"clog_drs1.A1.10.79.6.0.5.17","A1","drs",10000,10,10,0.5,0.964227013705497,-0.264151575041585,0.192657291537873
"clog_drs1.A1.10.79.6.0.5.18","A1","drs",10000,10,10,0.5,0.584414795229119,0,1
"clog_drs1.A1.10.79.6.0.5.19","A1","drs",10000,10,10,0.5,0.372440809772978,0.085157808284062,0.680014119133456
"clog_drs1.A1.10.79.6.0.5.20","A1","drs",10000,10,10,0.5,0.838948995935552,-0.0901510969105101,0.635201626656113
"clog_drs1.A1.10.79.6.0.5.21","A1","drs",10000,10,10,0.5,0.543186669468571,0.0224728558520531,0.915584290108931
"clog_drs1.A1.10.79.6.0.5.22","A1","drs",10000,10,10,0.5,0.894548536971695,-0.133531392624523,0.494845230598268
"clog_drs1.A1.10.79.6.0.5.23","A1","drs",10000,10,10,0.5,0.258817059291673,0.083381608890517,0.683178199528253
"clog_drs1.A1.10.79.6.0.5.24","A1","drs",10000,10,10,0.5,0.832702870207257,-0.182321556793954,0.366376022078134
"clog_drs1.A1.10.79.6.0.5.25","A1","drs",10000,10,10,0.5,0.268006684768911,0.133531392624523,0.494845230598269
"clog_drs1.A1.10.79.6.0.5.26","A1","drs",10000,10,10,0.5,0.0345110879917281,0.287682072451775,0.13189859936863
"clog_drs1.A1.10.79.6.0.5.27","A1","drs",10000,10,10,0.5,0.238621966169008,0.115512887121844,0.556517908806753
"clog_drs1.A1.10.79.6.0.5.28","A1","drs",10000,10,10,0.5,0.817143851859243,-0.171850256926659,0.380361606787524
"clog_drs1.A1.10.79.6.0.5.29","A1","drs",10000,10,10,0.5,0.768464492492706,-0.141650517063027,0.482093988851058
"clog_drs1.A1.10.79.6.0.5.30","A1","drs",10000,10,10,0.5,0.851426734825765,-0.154150679827258,0.4332229829677
"clog_drs1.A1.10.79.6.0.5.31","A1","drs",10000,10,10,0.5,0.00617168017672753,0.38946476676124,0.0513167811512716
"clog_drs1.A1.10.79.6.0.5.32","A1","drs",10000,10,10,0.5,0.541744046068053,0.0210534091978293,0.918283664932982
"clog_drs1.A1.10.79.6.0.5.33","A1","drs",10000,10,10,0.5,0.177904470656989,0.117783035656384,0.552682505919048
"clog_drs1.A1.10.79.6.0.5.34","A1","drs",10000,10,10,0.5,0.902166128728179,-0.194156014440958,0.351443885743084
"clog_drs1.A1.10.79.6.0.5.35","A1","drs",10000,10,10,0.5,0.5,-0.101096116684639,0.61545301213292
"clog_drs1.A1.10.79.6.0.5.36","A1","drs",10000,10,10,0.5,0.5,0,1
"clog_drs1.A1.10.79.6.0.5.37","A1","drs",10000,10,10,0.5,0.936684771026191,-0.31845373111851,0.125403103453316
"clog_drs1.A1.10.79.6.0.5.38","A1","drs",10000,10,10,0.5,0.854079727428106,-0.122602322092332,0.544705951205324
"clog_drs1.A1.10.79.6.0.5.39","A1","drs",10000,10,10,0.5,0.624757290328773,0.0198026272961784,0.920739626004127
"clog_drs1.A1.10.79.6.0.5.40","A1","drs",10000,10,10,0.5,0.5,-0.0631789016145654,0.758278414176215
"clog_drs1.A1.10.79.6.0.5.41","A1","drs",10000,10,10,0.5,0.954259039471584,-0.386772975095575,0.0733232656592058
"clog_drs1.A1.10.79.6.0.5.42","A1","drs",10000,10,10,0.5,0.229044117357905,0.0594234204662643,0.765346574969437
"clog_drs1.A1.10.79.6.0.5.43","A1","drs",10000,10,10,0.5,0.908860681665316,-0.316337328212135,0.114646098853412
"clog_drs1.A1.10.79.6.0.5.44","A1","drs",10000,10,10,0.5,0.265807288440806,0.16034265007518,0.424207121811607
"clog_drs1.A1.10.79.6.0.5.45","A1","drs",10000,10,10,0.5,0.00643054156930623,0.435318071255351,0.024450273513481
"clog_drs1.A1.10.79.6.0.5.46","A1","drs",10000,10,10,0.5,0.58258633540738,-0.0384662808275798,0.844528730553488
"clog_drs1.A1.10.79.6.0.5.47","A1","drs",10000,10,10,0.5,0.248452923782384,0.136575535005751,0.522754420227274
"clog_drs1.A1.10.79.6.0.5.48","A1","drs",10000,10,10,0.5,0.827276234765387,-0.122602322092333,0.544705951205322
"clog_drs1.A1.10.79.6.0.5.49","A1","drs",10000,10,10,0.5,0.367860068313625,0.0224728558520532,0.91558429010893
"clog_drs1.A1.10.79.6.0.5.50","A1","drs",10000,10,10,0.5,0.665092321200292,-0.0833816088905171,0.683178199528253
"clog_drs1.A1.10.79.6.0.5.51","A1","drs",10000,10,10,0.5,0.776150463767353,-0.174353387144778,0.404843516563163
"clog_drs1.A1.10.79.6.0.5.52","A1","drs",10000,10,10,0.5,0.110335680959923,0.13613217432458,0.490698551642335
"clog_drs1.A1.10.79.6.0.5.53","A1","drs",10000,10,10,0.5,0.665092321200292,-0.0400053346134148,0.841491011236719
"clog_drs1.A1.10.79.6.0.5.54","A1","drs",10000,10,10,0.5,0.731993315231089,0.0769610411084207,0.69495810806157
"clog_drs1.A1.10.79.6.0.5.55","A1","drs",10000,10,10,0.5,0.272226988637351,-0.0370412716801831,0.847398276751102
"clog_drs1.A1.10.79.6.0.5.56","A1","drs",10000,10,10,0.5,0.261215642480782,0.218253566020018,0.298105031276704
"clog_drs1.A1.10.79.6.0.5.57","A1","drs",10000,10,10,0.5,0.692348722154745,-0.0183491386681953,0.923694281560606
"clog_drs1.A1.10.79.6.0.5.58","A1","drs",10000,10,10,0.5,0.41741366459262,0.0741079721324494,0.700376622134103
"clog_drs1.A1.10.79.6.0.5.59","A1","drs",10000,10,10,0.5,0.541744046068053,0,1
"clog_drs1.A1.10.79.6.0.5.60","A1","drs",10000,10,10,0.5,0.00715293921771487,0.358945092473127,0.0677034400911677
"clog_drs1.A1.10.79.6.0.5.61","A1","drs",10000,10,10,0.5,0.665092321200292,-0.144581228811108,0.477627465232198
"clog_drs1.A1.10.79.6.0.5.62","A1","drs",10000,10,10,0.5,0.325306481966377,0.186585955580412,0.389011125020727
"clog_drs1.A1.10.79.6.0.5.63","A1","drs",10000,10,10,0.5,0.934434748565175,-0.343771539102748,0.10055358253578
"clog_drs1.A1.10.79.6.0.5.64","A1","drs",10000,10,10,0.5,0.112721158497257,0.0918075491579558,0.632120053530745
"clog_drs1.A1.10.79.6.0.5.65","A1","drs",10000,10,10,0.5,0.0288897855617987,0.128617377822094,0.5028472825767
"clog_drs1.A1.10.79.6.0.5.66","A1","drs",10000,10,10,0.5,0.584414795229119,0.0202027073175174,0.91994573766698
"clog_drs1.A1.10.79.6.0.5.67","A1","drs",10000,10,10,0.5,0.415585204770881,0.0990909024819117,0.618966861485051
"clog_drs1.A1.10.79.6.0.5.68","A1","drs",10000,10,10,0.5,0.738784357519218,0,1
"clog_drs1.A1.10.79.6.0.5.69","A1","drs",10000,10,10,0.5,0.334907678799708,0.101096116684638,0.615453012132922
"clog_drs1.A1.10.79.6.0.5.70","A1","drs",10000,10,10,0.5,0.410423619270964,0,1
"clog_drs1.A1.10.79.6.0.5.71","A1","drs",10000,10,10,0.5,0.972495583185367,-0.311779624030824,0.12930000176265
"clog_drs1.A1.10.79.6.0.5.72","A1","drs",10000,10,10,0.5,0.339961392526076,0.0990909024819118,0.618966861485051
"clog_drs1.A1.10.79.6.0.5.73","A1","drs",10000,10,10,0.5,0.542689306050156,-0.0215062052209595,0.917412846086169
"clog_drs1.A1.10.79.6.0.5.74","A1","drs",10000,10,10,0.5,0.541294369903979,-0.0392207131530335,0.843031906506439
"clog_drs1.A1.10.79.6.0.5.75","A1","drs",10000,10,10,0.5,0.0599221394291131,0.276253376628155,0.167030523728682
"clog_drs1.A1.10.79.6.0.5.76","A1","drs",10000,10,10,0.5,0.367860068313625,-0.0240975515790521,0.912598442383701
"clog_drs1.A1.10.79.6.0.5.77","A1","drs",10000,10,10,0.5,0.0155162597500724,0.36179004460534,0.082796258224954
"clog_drs1.A1.10.79.6.0.5.78","A1","drs",10000,10,10,0.5,0.151171660888187,0.0971637483121602,0.622386492930499
"clog_drs1.A1.10.79.6.0.5.79","A1","drs",10000,10,10,0.5,0.986992760188553,-0.22314355131421,0.269918072824897
"clog_drs1.A1.10.79.6.0.5.80","A1","drs",10000,10,10,0.5,0.0530207768500853,0.235314086934465,0.218299256478744
"clog_drs1.A1.10.79.6.0.5.81","A1","drs",10000,10,10,0.5,0.5,0,1
"clog_drs1.A1.10.79.6.0.5.82","A1","drs",10000,10,10,0.5,0.800462401725881,-0.103184236019802,0.611840559021209
"clog_drs1.A1.10.79.6.0.5.83","A1","drs",10000,10,10,0.5,0.418284440613888,-0.056089466648015,0.771829294438817
"clog_drs1.A1.10.79.6.0.5.84","A1","drs",10000,10,10,0.5,0.577012740890359,-0.064538521129486,0.719484172704486
"clog_drs1.A1.10.79.6.0.5.85","A1","drs",10000,10,10,0.5,0.91352254100579,-0.258861633916288,0.197070194585681
"clog_drs1.A1.10.79.6.0.5.86","A1","drs",10000,10,10,0.5,0.936123054991521,-0.248896047416623,0.205727513927873
"clog_drs1.A1.10.79.6.0.5.87","A1","drs",10000,10,10,0.5,0.618487699723502,-0.0370412716801831,0.847398276751102
"clog_drs1.A1.10.79.6.0.5.88","A1","drs",10000,10,10,0.5,0.377867808786864,0.0606246218112159,0.763059800873434
"clog_drs1.A1.10.79.6.0.5.89","A1","drs",10000,10,10,0.5,0.878192305835041,-0.379489621704574,0.0678292088300847
"clog_drs1.A1.10.79.6.0.5.90","A1","drs",10000,10,10,0.5,0.376576182382957,0.138836444854216,0.486449537814686
"clog_drs1.A1.10.79.6.0.5.91","A1","drs",10000,10,10,0.5,0.156211105621347,0.151230969723924,0.437578535416753
"clog_drs1.A1.10.79.6.0.5.92","A1","drs",10000,10,10,0.5,0.72985431269629,-0.0741079721324494,0.700376622134103
"clog_drs1.A1.10.79.6.0.5.93","A1","drs",10000,10,10,0.5,0.289257360753972,0,1
"clog_drs1.A1.10.79.6.0.5.94","A1","drs",10000,10,10,0.5,0.341545699154804,0.0582689081200212,0.767568439581997
"clog_drs1.A1.10.79.6.0.5.95","A1","drs",10000,10,10,0.5,0.207108089121263,0.115512887121844,0.556517908806753
"clog_drs1.A1.10.79.6.0.5.96","A1","drs",10000,10,10,0.5,0.100412561347573,0.333144446528491,0.0954470845607844
"clog_drs1.A1.10.79.6.0.5.97","A1","drs",10000,10,10,0.5,0.71997643929974,0.0170944333592997,0.926341383556176
"clog_drs1.A1.10.79.6.0.5.98","A1","drs",10000,10,10,0.5,0.741182940708327,-0.101096116684638,0.61545301213292
"clog_drs1.A1.10.79.6.0.5.99","A1","drs",10000,10,10,0.5,0.127008453390157,0.160342650075179,0.424207121811609
"clog_drs1.A1.10.79.6.0.5.100","A1","drs",10000,10,10,0.5,0.229044117357905,0.175204089025091,0.375799079197272
"clog_drs1.A1.20.26.3.0.1.1","A1","drs",20000,20,1,0.1,0.207108089121263,0.336472236621157,0.416414364181268
"clog_drs1.A1.20.26.3.0.1.2","A1","drs",20000,20,1,0.1,0.863339160853851,-0.405465108107289,0.276605237854056
"clog_drs1.A1.20.26.3.0.1.3","A1","drs",20000,20,1,0.1,0.233427135411363,0.356674943938601,0.469210446475963
"clog_drs1.A1.20.26.3.0.1.4","A1","drs",20000,20,1,0.1,0.994191554282921,-1.09861228866769,0.0333824169210405
"clog_drs1.A1.20.26.3.0.1.5","A1","drs",20000,20,1,0.1,0.413629673281356,0.0953101796806682,0.827323681628342
"clog_drs1.A1.20.26.3.0.1.6","A1","drs",20000,20,1,0.1,0.857475296298694,-0.587786664701256,0.291970300369013
"clog_drs1.A1.20.26.3.0.1.7","A1","drs",20000,20,1,0.1,0.5,0,1
"clog_drs1.A1.20.26.3.0.1.8","A1","drs",20000,20,1,0.1,0.318675944116969,0.22314355131421,0.638049326627154
"clog_drs1.A1.20.26.3.0.1.9","A1","drs",20000,20,1,0.1,0.381512300276498,0.182321556793955,0.763342708313776
"clog_drs1.A1.20.26.3.0.1.10","A1","drs",20000,20,1,0.1,0.413629673281356,0.0953101796806683,0.827323681628342
"clog_drs1.A1.20.26.3.0.1.11","A1","drs",20000,20,1,0.1,0.609244352500643,-0.154150679827258,0.78172199280177
"clog_drs1.A1.20.26.3.0.1.12","A1","drs",20000,20,1,0.1,0.82711070692442,-0.451985123738722,0.349875239536702
"clog_drs1.A1.20.26.3.0.1.13","A1","drs",20000,20,1,0.1,0.841344746068543,-0.510825623739935,0.322560618687519
"clog_drs1.A1.20.26.3.0.1.14","A1","drs",20000,20,1,0.1,0.0983528012294734,0.693147178402484,0.205689347619242
"clog_drs1.A1.20.26.3.0.1.15","A1","drs",20000,20,1,0.1,0.233427135411363,0.356674943938601,0.469210446475963
"clog_drs1.A1.20.26.3.0.1.16","A1","drs",20000,20,1,0.1,0.404182577957255,0.105360515408545,0.818628249884091
"clog_drs1.A1.20.26.3.0.1.17","A1","drs",20000,20,1,0.1,0.955959244168905,-0.762140043722065,0.0959098091750915
"clog_drs1.A1.20.26.3.0.1.18","A1","drs",20000,20,1,0.1,0.703509950991287,-0.287682072451775,0.594252558258542
"clog_drs1.A1.20.26.3.0.1.19","A1","drs",20000,20,1,0.1,0.9101437525605,-0.619039207981312,0.186682897588508
"clog_drs1.A1.20.26.3.0.1.20","A1","drs",20000,20,1,0.1,0.100412561347573,0.441832752275934,0.301070803419657
"clog_drs1.A1.20.26.3.0.1.21","A1","drs",20000,20,1,0.1,0.927800103893464,-0.628608658892204,0.151046918587769
"clog_drs1.A1.20.26.3.0.1.22","A1","drs",20000,20,1,0.1,0.0368191350601513,0.847297860387203,0.082485377115865
"clog_drs1.A1.20.26.3.0.1.23","A1","drs",20000,20,1,0.1,0.404182577957255,0.117783035112988,0.808473731358478
"clog_drs1.A1.20.26.3.0.1.24","A1","drs",20000,20,1,0.1,0.936684771026191,-0.693147178402484,0.134297258593133
"clog_drs1.A1.20.26.3.0.1.25","A1","drs",20000,20,1,0.1,0.982867996132565,-0.864997437486604,0.0401341423034545
"clog_drs1.A1.20.26.3.0.1.26","A1","drs",20000,20,1,0.1,0.318675944116969,0.22314355131421,0.638049326627154
"clog_drs1.A1.20.26.3.0.1.27","A1","drs",20000,20,1,0.1,0.971110214438201,-1.50407739515528,0.0543517921280283
"clog_drs1.A1.20.26.3.0.1.28","A1","drs",20000,20,1,0.1,0.296490049008713,0.287682072451776,0.594252558258541
"clog_drs1.A1.20.26.3.0.1.29","A1","drs",20000,20,1,0.1,0.992847060782285,-0.944461608840845,0.0339798221423692
"clog_drs1.A1.20.26.3.0.1.30","A1","drs",20000,20,1,0.1,0.0174042394059336,1.50407739515528,0.0543517921280286
"clog_drs1.A1.20.26.3.0.1.31","A1","drs",20000,20,1,0.1,0.665092321200292,-0.182321556793955,0.670245265976437
"clog_drs1.A1.20.26.3.0.1.32","A1","drs",20000,20,1,0.1,0.874325445594889,-0.538996500675662,0.257084020049373
"clog_drs1.A1.20.26.3.0.1.33","A1","drs",20000,20,1,0.1,0.2192890130405,0.405465108107288,0.441705769628982
"clog_drs1.A1.20.26.3.0.1.34","A1","drs",20000,20,1,0.1,0.609244352500643,-0.154150679827258,0.78172199280177
"clog_drs1.A1.20.26.3.0.1.35","A1","drs",20000,20,1,0.1,0.196884317321496,0.36772478012511,0.396428580594401
"clog_drs1.A1.20.26.3.0.1.36","A1","drs",20000,20,1,0.1,0.579259709439103,-0.0800427076370706,0.841522329381647
"clog_drs1.A1.20.26.3.0.1.37","A1","drs",20000,20,1,0.1,0.975069898121547,-0.810930216216329,0.0563346295657281
"clog_drs1.A1.20.26.3.0.1.38","A1","drs",20000,20,1,0.1,0.158655253931457,0.405465108107288,0.320620964885315
"clog_drs1.A1.20.26.3.0.1.39","A1","drs",20000,20,1,0.1,0.941667767609488,-0.693147178402484,0.0895347727601971
"clog_drs1.A1.20.26.3.0.1.40","A1","drs",20000,20,1,0.1,0.652556698813763,-0.0741079721324493,0.847424147616719
"clog_drs1.A1.20.26.3.0.1.41","A1","drs",20000,20,1,0.1,0.857475296298694,-0.693147178402484,0.205689347619242
"clog_drs1.A1.20.26.3.0.1.42","A1","drs",20000,20,1,0.1,0.82711070692442,-0.451985123738722,0.349875239536702
"clog_drs1.A1.20.26.3.0.1.43","A1","drs",20000,20,1,0.1,0.256345380130962,0.287682072451776,0.514142121200265
"clog_drs1.A1.20.26.3.0.1.44","A1","drs",20000,20,1,0.1,0.992847060782285,-1.09861228866769,0.0197792861444799
"clog_drs1.A1.20.26.3.0.1.45","A1","drs",20000,20,1,0.1,0.167961906575868,0.374693449441137,0.338746749373202
"clog_drs1.A1.20.26.3.0.1.46","A1","drs",20000,20,1,0.1,0.265807288440806,0.26236426446749,0.532790006545515
"clog_drs1.A1.20.26.3.0.1.47","A1","drs",20000,20,1,0.1,0.404182577957255,0.117783035112988,0.808473731358478
"clog_drs1.A1.20.26.3.0.1.48","A1","drs",20000,20,1,0.1,0.413629673281356,0.0953101796806683,0.827323681628342
"clog_drs1.A1.20.26.3.0.1.49","A1","drs",20000,20,1,0.1,0.5,0,1
"clog_drs1.A1.20.26.3.0.1.50","A1","drs",20000,20,1,0.1,0.586370326718644,-0.0953101796806688,0.827323681628341
"clog_drs1.A1.20.26.3.0.1.51","A1","drs",20000,20,1,0.1,0.420740290560897,0.0800427076370703,0.841522329381647
"clog_drs1.A1.20.26.3.0.1.52","A1","drs",20000,20,1,0.1,0.832038093424132,-0.374693449441138,0.338746749373202
"clog_drs1.A1.20.26.3.0.1.53","A1","drs",20000,20,1,0.1,0.899587438652427,-0.559615787836945,0.20671013378133
"clog_drs1.A1.20.26.3.0.1.54","A1","drs",20000,20,1,0.1,0.899587438652427,-0.559615787836945,0.20671013378133
"clog_drs1.A1.20.26.3.0.1.55","A1","drs",20000,20,1,0.1,0.933192798731142,-0.788457346914485,0.143785320513595
"clog_drs1.A1.20.26.3.0.1.56","A1","drs",20000,20,1,0.1,0.989931624224827,-1.3862943609146,0.0317425250645216
"clog_drs1.A1.20.26.3.0.1.57","A1","drs",20000,20,1,0.1,0.658454300845196,-0.167054084663166,0.683439627231701
"clog_drs1.A1.20.26.3.0.1.58","A1","drs",20000,20,1,0.1,0.841344746068543,-0.310154928303823,0.434608975055544
"clog_drs1.A1.20.26.3.0.1.59","A1","drs",20000,20,1,0.1,0.987326340661266,-1.09861228866769,0.0333824169210405
"clog_drs1.A1.20.26.3.0.1.60","A1","drs",20000,20,1,0.1,0.871580371021072,-0.435318071255351,0.260593467376933
"clog_drs1.A1.20.26.3.0.1.61","A1","drs",20000,20,1,0.1,0.5,0,1
"clog_drs1.A1.20.26.3.0.1.62","A1","drs",20000,20,1,0.1,0.423694829843357,0.0741079721324496,0.847424147616718
"clog_drs1.A1.20.26.3.0.1.63","A1","drs",20000,20,1,0.1,0.590727095808978,-0.105360515408545,0.818628249884092
"clog_drs1.A1.20.26.3.0.1.64","A1","drs",20000,20,1,0.1,0.5,0,1
"clog_drs1.A1.20.26.3.0.1.65","A1","drs",20000,20,1,0.1,0.841344746068543,-0.510825623739934,0.322560618687519
"clog_drs1.A1.20.26.3.0.1.66","A1","drs",20000,20,1,0.1,0.933192798731142,-0.788457346914485,0.143785320513595
"clog_drs1.A1.20.26.3.0.1.67","A1","drs",20000,20,1,0.1,0.754351437892054,-0.31845373111851,0.493124620479832
"clog_drs1.A1.20.26.3.0.1.68","A1","drs",20000,20,1,0.1,0.5,0,1
"clog_drs1.A1.20.26.3.0.1.69","A1","drs",20000,20,1,0.1,0.933192798731142,-0.788457346914485,0.143785320513597
"clog_drs1.A1.20.26.3.0.1.70","A1","drs",20000,20,1,0.1,0.0293908606776795,0.747214395540615,0.0648104138426673
"clog_drs1.A1.20.26.3.0.1.71","A1","drs",20000,20,1,0.1,0.672639576990711,-0.200670695462151,0.655262030315415
