"","strategy","algo","approach","n","n.cova","event.prob","ttm.prob","r.penalty","seed","mh_pval","clog_coef","clog_pval","clog_lower","clog_upper"
"24612","matching","A1","drs",25000,20,0.1,0.5,NA,629,3.80757820717115e-07,0.707331815551902,1.27649467363065e-06,0.421096754703183,0.993566876400621
"24613","matching","A1","drs",25000,20,0.1,0.5,NA,630,0.000431521654629452,0.481451015075133,0.00096760820861646,0.195484437789669,0.767417592360598
"24614","matching","A1","drs",25000,20,0.1,0.5,NA,631,9.59341026518512e-05,0.559615787836945,0.000232079556749194,0.261667456680574,0.857564118993316
"24615","matching","A1","drs",25000,20,0.1,0.5,NA,632,0.0030494729656072,0.401126706508819,0.00644742866792046,0.112521326554487,0.689732086463152
"24616","matching","A1","drs",25000,20,0.1,0.5,NA,633,0.000516809287703812,0.45635671539956,0.00114229052327838,0.181389900076528,0.731323530722592
"24617","matching","A1","drs",25000,20,0.1,0.5,NA,634,2.66060369287224e-05,0.578736829221799,6.74227542531348e-05,0.294108006991458,0.863365651452141
"24618","matching","A1","drs",25000,20,0.1,0.5,NA,635,0.000150003394022158,0.524248644060078,0.000351269474917691,0.236771207989344,0.811726080130811
"24619","matching","A1","drs",25000,20,0.1,0.5,NA,636,0.000150003394022158,0.524248644060078,0.000351269474917691,0.236771207989344,0.811726080130811
"24620","matching","A1","drs",25000,20,0.1,0.5,NA,637,0.00488037069647507,0.364973746753243,0.0101726486505977,0.0866228060564959,0.64332468744999
"24621","matching","A1","drs",25000,20,0.1,0.5,NA,638,5.01746053682695e-06,0.629521484138354,1.39702554594649e-05,0.345509919295706,0.913533048981003
"24622","matching","A1","drs",25000,20,0.1,0.5,NA,639,0.0244967473543768,0.268889573102411,0.0496775465811048,0.000378948126708967,0.537400198078114
"24623","matching","A1","drs",25000,20,0.1,0.5,NA,640,1.22807342187725e-05,0.580817995417052,3.18149991558479e-05,0.307172999753758,0.854462991080347
"24624","matching","A1","drs",25000,20,0.1,0.5,NA,641,5.96665540775199e-06,0.628608658892203,1.6508765159346e-05,0.342586203056437,0.914631114727969
"24625","matching","A1","drs",25000,20,0.1,0.5,NA,642,7.63689692817593e-07,0.686080011473586,2.42176808598762e-06,0.40086177474635,0.971298248200822
"24626","matching","A1","drs",25000,20,0.1,0.5,NA,643,1.88765676083502e-05,0.581921545276031,4.83956772382251e-05,0.30122325255744,0.862619837994622
"24627","matching","A1","drs",25000,20,0.1,0.5,NA,644,8.74432962710836e-05,0.555525802595383,0.000211430975706059,0.261645979311371,0.849405625879394
"24628","matching","A1","drs",25000,20,0.1,0.5,NA,645,0.000172127262089594,0.513453746144175,0.000399402138244304,0.22921226773612,0.797695224552231
"24629","matching","A1","drs",25000,20,0.1,0.5,NA,646,1.33803804076571e-05,0.595166771959093,3.50243860963978e-05,0.31327056468156,0.877062979236625
"24630","matching","A1","drs",25000,20,0.1,0.5,NA,647,1.34979031918281e-06,0.671794054711033,4.1176343954269e-06,0.385889440950441,0.957698668471624
"24631","matching","A1","drs",25000,20,0.1,0.5,NA,648,0.00012674535964885,0.526698972881548,0.000298317613378193,0.241274450124139,0.812123495638957
"24632","matching","A1","drs",25000,20,0.1,0.5,NA,649,4.86728378236156e-05,0.578077850617385,0.000121353579872929,0.283281838493653,0.872873862741117
"24633","matching","A1","drs",25000,20,0.1,0.5,NA,650,1.12643075557139e-05,0.596520344622179,2.96626893758966e-05,0.316552187657978,0.87648850158638
"24634","matching","A1","drs",25000,20,0.1,0.5,NA,651,7.70862895738134e-09,0.847297860387203,3.99398003621549e-08,0.544868851767624,1.14972686900678
"24635","matching","A1","drs",25000,20,0.1,0.5,NA,652,1.20884065668569e-06,0.678758441509926,3.73437508483824e-06,0.391156909472047,0.966359973547805
"24636","matching","A1","drs",25000,20,0.1,0.5,NA,653,4.54195882126918e-07,0.686367491700094,1.46883065706652e-06,0.407003967655481,0.965731015744708
"24637","matching","A1","drs",25000,20,0.1,0.5,NA,654,0.000639514163841781,0.458865884829866,0.00141017030725813,0.177160841234796,0.740570928424936
"24638","matching","A1","drs",25000,20,0.1,0.5,NA,655,0.00127220948026896,0.430157720696442,0.00274566320054667,0.148644652110612,0.711670789282272
"24639","matching","A1","drs",25000,20,0.1,0.5,NA,656,1.56905764159276e-07,0.728238500371216,5.62531632314388e-07,0.442982821013493,1.01349417972894
"24640","matching","A1","drs",25000,20,0.1,0.5,NA,657,0.0316454161166726,0.266878944822016,0.0640771219666983,-0.0156124184229642,0.549370308066996
"24641","matching","A1","drs",25000,20,0.1,0.5,NA,658,0.000431521654629452,0.481451015075133,0.000967608208616467,0.195484437789669,0.767417592360598
"24642","matching","A1","drs",25000,20,0.1,0.5,NA,659,2.32831854851678e-06,0.627764420777098,6.62648059494437e-06,0.354667617697707,0.900861223856489
"24643","matching","A1","drs",25000,20,0.1,0.5,NA,660,1.73355384363028e-05,0.587786664701256,4.47680665493198e-05,0.305519589997747,0.870053739404764
"24644","matching","A1","drs",25000,20,0.1,0.5,NA,661,2.69458669710509e-07,0.706940502692281,9.15194982775975e-07,0.424690690438244,0.989190314946318
"24645","matching","A1","drs",25000,20,0.1,0.5,NA,662,2.63136904155026e-07,0.729781313739726,9.25446401155654e-07,0.438282427511151,1.0212801999683
"24646","matching","A1","drs",25000,20,0.1,0.5,NA,663,1.00393280620947e-05,0.625705899268475,2.7257996932717e-05,0.333384044496858,0.918027754040091
"24647","matching","A1","drs",25000,20,0.1,0.5,NA,664,7.98451299044434e-06,0.599118230646831,2.12803627852134e-05,0.322890065970237,0.875346395323425
"24648","matching","A1","drs",25000,20,0.1,0.5,NA,665,4.77587839023963e-05,0.55770920957113,0.000117351535566816,0.273907229177042,0.841511189965218
