"","strategy","algo","approach","n","n.cova","event.prob","ttm.prob","r.penalty","seed","mh_pval","clog_coef","clog_pval","clog_lower","clog_upper"
"163","counter-matching","A2","drs",50000,20,0.01,0.5,1,2,0.566285258621386,-0.0185763855729343,0.867431371254762,-0.236696420549405,0.199543649403536
"164","counter-matching","A2","drs",50000,20,0.01,0.5,1,3,0.389421171666468,0.0315483577348717,0.778851276092627,-0.188644123302082,0.251740838771825
"165","counter-matching","A2","drs",50000,20,0.01,0.5,1,4,0.5232932062888,-0.0068259650704,0.953413677762678,-0.23583193598703,0.22218000584623
"166","counter-matching","A2","drs",50000,20,0.01,0.5,1,5,0.881638214681071,-0.133531392624523,0.237071870538595,-0.354886761304723,0.0878239760556774
"167","counter-matching","A2","drs",50000,20,0.01,0.5,1,6,0.970592555083727,-0.217243829187021,0.0593133038444135,-0.443023691678421,0.00853603330437866
"168","counter-matching","A2","drs",50000,20,0.01,0.5,1,7,0.751547076217616,-0.0769610411084208,0.497012042345677,-0.299047587844054,0.145125505627212
"169","matching","A1","drs",25000,4,0.05,0.1,NA,1,0.291564045690069,0.120627987146558,0.58335639315744,-0.310422852548342,0.551678826841458
"170","matching","A1","drs",25000,4,0.05,0.1,NA,2,0.643007102165309,-0.0896121586093413,0.714077267364458,-0.568988372507581,0.389764055288899
"171","matching","A1","drs",25000,4,0.05,0.1,NA,3,0.44905989362687,0.0327898228229201,0.898124326343939,-0.46917297841884,0.53475262406468
"172","matching","A1","drs",25000,4,0.05,0.1,NA,4,0.877478994683807,-0.271933715483639,0.246496004456034,-0.731834675910244,0.187967244942965
"173","matching","A1","drs",25000,4,0.05,0.1,NA,5,0.318675944116969,0.111225634746148,0.637525327863521,-0.351456874707663,0.573908144199959
"174","matching","A1","drs",25000,4,0.05,0.1,NA,6,0.853914350341587,-0.247836163904581,0.29340591771307,-0.710156080979972,0.214483753170811
"175","matching","A1","drs",25000,4,0.05,0.1,NA,7,0.373865082312067,0.0689928714740537,0.747778490524449,-0.35151760024517,0.489503343193277
"176","counter-matching","A1","drs",25000,4,0.05,0.1,1,1,0.5,0,1,-0.380737061782633,0.380737061782633
"177","counter-matching","A1","drs",25000,4,0.05,0.1,1,2,0.676822402230255,-0.105360515408545,0.646507567598546,-0.555631167326277,0.344910136509186
"178","counter-matching","A1","drs",25000,4,0.05,0.1,1,3,0.895000164122195,-0.287682072451775,0.211572191455648,-0.739028641442656,0.163664496539105
"179","counter-matching","A1","drs",25000,4,0.05,0.1,1,4,0.944082239081323,-0.340325805937138,0.113569808005086,-0.761867523280014,0.0812159114057382
"180","counter-matching","A1","drs",25000,4,0.05,0.1,1,5,0.202124247369736,0.174353387144778,0.404843516563162,-0.235881279440708,0.584588053730264
"181","counter-matching","A1","drs",25000,4,0.05,0.1,1,6,0.77886030804639,-0.169076330043934,0.442822695049064,-0.600882737092503,0.262730077004635
"182","counter-matching","A1","drs",25000,4,0.05,0.1,1,7,0.377867808786864,0.0645385211294861,0.7557766553266,-0.342150725923754,0.471227768182726
"183","matching","A2","drs",25000,4,0.05,0.1,NA,1,0.829957695908468,-0.20294084399669,0.340912939364732,-0.620593318318379,0.214711630324999
"184","matching","A2","drs",25000,4,0.05,0.1,NA,2,0.683707439151979,-0.114410350734228,0.632770646133835,-0.583698166915159,0.354877465446704
"185","matching","A2","drs",25000,4,0.05,0.1,NA,3,0.250092128535397,0.182321556793955,0.500777463502664,-0.34843919927627,0.713082312864179
"186","matching","A2","drs",25000,4,0.05,0.1,NA,4,0.449870649343586,0.0317486983145238,0.899745487114715,-0.462178031697828,0.525675428326876
"187","matching","A2","drs",25000,4,0.05,0.1,NA,5,0.0561202467283509,0.393042588109054,0.114559692949689,-0.0951302533473594,0.881215429565468
"188","matching","A2","drs",25000,4,0.05,0.1,NA,6,0.880703585341782,-0.279584862219158,0.240122107915865,-0.746074030423426,0.186904305985109
