"","strategy","algo","approach","n","n.cova","event.prob","ttm.prob","r.penalty","seed","mh_pval","clog_coef","clog_pval","clog_lower","clog_upper"
"77","matching","A2","mhl",10000,2,0.05,0.1,NA,7,2.16023152699307e-08,20.2028947844305,0.99637832114479,-8703.28827306432,8743.69406263318
"78","counter-matching","A2","mhl",10000,2,0.05,0.1,1,1,6.06577253980944e-08,20.2028947843822,0.996501125015963,-9009.46832323715,9049.87411280591
"79","counter-matching","A2","mhl",10000,2,0.05,0.1,1,2,2.95178902479654e-05,1.87180217690156,0.000491942139674944,0.819132655468527,2.92447169833459
"80","counter-matching","A2","mhl",10000,2,0.05,0.1,1,3,0.242749401322141,0.162518929497774,0.485978773192262,-0.29466872724609,0.619706586241638
"81","counter-matching","A2","mhl",10000,2,0.05,0.1,1,4,9.86587700424479e-10,20.2028947844638,0.996032652314696,-7943.21859339443,7983.62438296336
"82","counter-matching","A2","mhl",10000,2,0.05,0.1,1,5,0.00476439569316089,0.836248024200619,0.0117872914039077,0.185444321293546,1.48705172710769
"83","counter-matching","A2","mhl",10000,2,0.05,0.1,1,6,3.61891493438904e-08,20.2028947844074,0.996439193624727,-8852.41858272813,8892.82437229694
"84","counter-matching","A2","mhl",10000,2,0.05,0.1,1,7,0.000588432955312412,1.17007125264793,0.00216592084332811,0.422212405592198,1.91793009970367
"85","matching","A1","mhl",10000,2,0.05,0.5,NA,1,0.0583322323905117,0.310154928303823,0.118133023867525,-0.0788568915252637,0.699166748132911
"86","matching","A1","mhl",10000,2,0.05,0.5,NA,2,0.0175074905098312,0.451985123738722,0.0365866972847634,0.0281919287294394,0.875778318748005
"87","matching","A1","mhl",10000,2,0.05,0.5,NA,3,0.000182253578121294,0.737598943130779,0.000492152793112151,0.322772281387249,1.15242560487431
"88","matching","A1","mhl",10000,2,0.05,0.5,NA,4,0.0373677491529413,0.378066133919738,0.0764751086567026,-0.0402176664828733,0.79634993432235
"89","matching","A1","mhl",10000,2,0.05,0.5,NA,5,0.0188176568936571,0.39803012961998,0.0389092625540855,0.0202723264577169,0.775787932782243
"90","matching","A1","mhl",10000,2,0.05,0.5,NA,6,0.143211011388929,0.22825865198098,0.287467847216012,-0.192331484505883,0.648848788467843
"91","matching","A1","mhl",10000,2,0.05,0.5,NA,7,0.0139034475134986,0.447312218039944,0.029126876723821,0.0454743416697498,0.849150094410138
"92","counter-matching","A1","mhl",10000,2,0.05,0.5,1,1,0.288196612009433,0.0892311336499566,0.576519715290263,-0.223924593954059,0.402386861253972
"93","counter-matching","A1","mhl",10000,2,0.05,0.5,1,2,5.20668577493888e-05,0.621688216125877,0.000134018563164762,0.30262535120209,0.940751081049665
"94","counter-matching","A1","mhl",10000,2,0.05,0.5,1,3,3.55598838355231e-05,0.682890680392757,9.76506971612264e-05,0.339379709615614,1.0264016511699
"95","counter-matching","A1","mhl",10000,2,0.05,0.5,1,4,0.0747706772923076,0.231801614057324,0.150453368363645,-0.0841541032993678,0.547757331414017
"96","counter-matching","A1","mhl",10000,2,0.05,0.5,1,5,0.0273319679458376,0.310154928303823,0.0556383597014957,-0.00747189252709884,0.627781749134746
"97","counter-matching","A1","mhl",10000,2,0.05,0.5,1,6,0.0103214716212685,0.373716409793321,0.0213894795814509,0.0553945555357023,0.69203826405094
"98","counter-matching","A1","mhl",10000,2,0.05,0.5,1,7,0.00260188200876887,0.440733246942629,0.00557721525528116,0.129070589215399,0.752395904669859
"99","matching","A2","mhl",10000,2,0.05,0.5,NA,1,0.995585619523591,-0.587786664701256,0.00984305109185099,-1.03409009696925,-0.141483232433263
"100","matching","A2","mhl",10000,2,0.05,0.5,NA,2,0.0343894066659761,0.352220593589242,0.0702187943549769,-0.0290779058102745,0.733519092988759
"101","matching","A2","mhl",10000,2,0.05,0.5,NA,3,0.27014568730371,0.125163142954006,0.540555689647243,-0.275696525191063,0.526022811099075
"102","matching","A2","mhl",10000,2,0.05,0.5,NA,4,1.11022302462516e-16,2.4091948269126,6.70163799681425e-11,1.68576908037867,3.13262057344654
"103","matching","A2","mhl",10000,2,0.05,0.5,NA,5,0.94123756595168,-0.353640040243463,0.119441781404955,-0.798770368854175,0.0914902883672495
"104","matching","A2","mhl",10000,2,0.05,0.5,NA,6,2.03459471492806e-12,1.7227665977411,7.94502156822708e-10,1.17337702071925,2.27215617476296
"105","matching","A2","mhl",10000,2,0.05,0.5,NA,7,0.999999999811114,-1.49165487546008,1.07848538570198e-08,-2.00295969058331,-0.980350060336857
"106","counter-matching","A2","mhl",10000,2,0.05,0.5,1,1,0.470374136138008,0.011049836186585,0.940748573160617,-0.280320562069537,0.302420234442707
"107","counter-matching","A2","mhl",10000,2,0.05,0.5,1,2,0.0067773330324078,0.385662480811566,0.01414265589339,0.0775932845459712,0.693731677077161
"108","counter-matching","A2","mhl",10000,2,0.05,0.5,1,3,0.0297667046152912,0.311212569861958,0.060565953580214,-0.0138161406521121,0.636241280376027
"109","counter-matching","A2","mhl",10000,2,0.05,0.5,1,4,0.00898023876303933,0.405465108107289,0.0187583330686547,0.0673391972866929,0.743591018927885
"110","counter-matching","A2","mhl",10000,2,0.05,0.5,1,5,0.000935670048298753,0.550830958301455,0.00213375347101799,0.199276194471245,0.902385722131665
"111","counter-matching","A2","mhl",10000,2,0.05,0.5,1,6,4.79956267285253e-07,0.863772697590708,2.02799476253736e-06,0.507405453541473,1.22013994163994
"112","counter-matching","A2","mhl",10000,2,0.05,0.5,1,7,0.013913854670214,0.325422400434595,0.0285220292887086,0.0341861815078351,0.616658619361355
"113","matching","A1","mhl",10000,2,0.1,0.1,NA,1,0.0186864941703258,0.693147178402484,0.0412935824174716,0.0273805164083072,1.35891384039666
"114","matching","A1","mhl",10000,2,0.1,0.1,NA,2,0.00383038056758978,0.955511445027428,0.0102328518452371,0.22620060714693,1.68482228290793
"115","matching","A1","mhl",10000,2,0.1,0.1,NA,3,0.00657455866544854,0.757685701697516,0.0154622195343269,0.14438084857826,1.37099055481677
"116","matching","A1","mhl",10000,2,0.1,0.1,NA,4,1.91534332685261e-05,1.47590651879987,0.000165749537639316,0.70783209628712,2.24398094131261
"117","matching","A1","mhl",10000,2,0.1,0.1,NA,5,0.035273000228433,0.613104472516681,0.0750149911866692,-0.0618456119389029,1.28805455697227
"118","matching","A1","mhl",10000,2,0.1,0.1,NA,6,0.0227501319481792,0.693147178402484,0.0499354768587487,0.000195266476814449,1.38609909032815
"119","matching","A1","mhl",10000,2,0.1,0.1,NA,7,0.0614113240506963,0.485507815769315,0.126517000510869,-0.137259871633285,1.10827550317191
"120","counter-matching","A1","mhl",10000,2,0.1,0.1,1,1,0.0384216220168282,0.534082485880358,0.080386371257532,-0.0646096413301417,1.13277461309086
"121","counter-matching","A1","mhl",10000,2,0.1,0.1,1,2,0.00117336277194069,1.06471073699225,0.0036920216893439,0.345954881826757,1.78346659215775
